file,split,per_occ,detections,img_w,img_h,animals,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
2009_003284,val,0.465993993993994,1,500,333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003288,val,0.122032,2,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2009_003294,val,0.14306306306306307,2,500,333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009_003297,val,0.17537724550898204,1,500,334,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009_003299,val,0.23146385542168674,1,500,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_003300,val,0.062512,1,500,375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003301,val,0.292032,3,500,375,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
2009_003304,val,0.45139823008849556,1,500,339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003305,val,0.0469009009009009,1,500,333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009_003311,val,0.27713513513513516,2,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2009_003312,val,0.16398933333333332,1,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003320,val,0.657088,3,375,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
2009_003323,val,0.14112796208530806,2,422,500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009_003343,val,0.31011371237458196,1,299,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003346,val,0.3315868263473054,2,334,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2009_003347,val,0.6154933333333333,3,500,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009_003348,val,0.09177066666666667,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_003351,val,0.3815306666666667,10,500,375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,4,0,0,0,0
2009_003372,val,0.1848108108108108,1,500,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003373,val,0.26597866666666664,3,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2009_003375,val,0.29584533333333335,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003376,val,0.5920168067226891,2,500,357,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003378,val,0.15273931623931625,1,500,468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003379,val,0.10001201201201201,7,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2009_003380,val,0.5737375565610859,1,500,442,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003387,val,0.432208,4,500,375,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
2009_003394,val,0.6194362017804155,1,500,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009_003399,val,0.06736895674300254,1,500,393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003400,val,0.29232231404958675,5,500,242,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003406,val,0.3167719298245614,1,500,285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003409,val,0.46694328358208953,2,500,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2009_003411,val,0.27724556962025315,1,395,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009_003415,val,0.9082064056939502,4,500,281,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0
2009_003417,val,0.02556156156156156,2,333,500,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003422,val,0.5390084033613446,6,500,357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2009_003431,val,0.011093333333333334,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003433,val,0.25320110192837464,1,500,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_003440,val,0.1997860962566845,13,500,374,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,5,0,0,0,0
2009_003441,val,0.5725813333333334,5,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
2009_003445,val,0.05775816993464052,6,500,306,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2009_003450,val,0.1520440097799511,1,409,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003453,val,0.32320958083832335,2,500,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2009_003456,val,0.28320127795527156,1,500,313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003457,val,0.033024,1,375,500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003460,val,0.012944,12,500,375,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
2009_003462,val,0.00904,3,500,375,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003466,val,0.248672,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003467,val,0.28357866666666665,1,375,500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003469,val,0.3078373493975904,1,500,332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003476,val,0.09733333333333333,6,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2009_003481,val,0.2512132132132132,3,500,333,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2009_003487,val,0.06125866666666667,1,500,375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003491,val,0.34769066666666665,4,500,375,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003494,val,0.34547733333333336,3,375,500,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
2009_003498,val,0.10556712328767123,1,500,365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003499,val,0.13806707317073172,3,500,328,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
2009_003500,val,0.5633993993993994,1,500,333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003504,val,0.18591017964071857,1,500,334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003507,val,0.20623952095808384,6,334,500,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0
2009_003508,val,0.09863466666666666,23,500,375,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2009_003509,val,0.0032853333333333332,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009_003517,val,0.22983466666666666,1,375,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003521,val,0.24927327327327328,2,500,333,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2009_003523,val,0.4159733333333333,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_003528,val,0.018966966966966967,1,500,333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003530,val,0.160976,2,500,375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009_003537,val,0.07015466666666667,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_003538,val,0.49810666666666664,2,500,375,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2009_003542,val,0.35162162162162164,1,500,333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009_003543,val,0.23430057803468207,1,500,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_003544,val,0.26966467065868266,1,334,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009_003549,val,0.4124225352112676,1,500,284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003551,val,0.53456,2,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2009_003554,val,0.06453453453453453,2,500,333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2009_003560,val,0.00936,7,500,375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0
2009_003564,val,0.296512,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2009_003565,val,0.20751466666666665,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009_003566,val,0.22429381443298968,2,500,388,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003569,val,0.08863466666666667,4,500,375,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2009_003571,val,0.14255855855855856,1,500,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003576,val,0.13662874251497006,2,500,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2009_003581,val,0.45529970326409497,2,337,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2009_003588,val,0.5806547314578006,2,391,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003589,val,0.349088,1,500,375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003592,val,0.306848,3,500,375,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003598,val,0.4360840840840841,2,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2009_003606,val,0.12406798866855524,1,500,353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003607,val,0.5238026666666666,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2009_003612,val,0.5547626666666666,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003618,val,0.3299626666666667,2,375,500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2009_003626,val,0.44583832335329343,1,334,500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003627,val,0.45243333333333335,2,500,360,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2009_003633,val,0.19117333333333333,3,500,375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2009_003635,val,0.19727927927927927,1,500,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003637,val,0.161904,2,375,500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009_003638,val,0.22778443113772456,1,500,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_003640,val,0.12413917525773197,1,500,388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003642,val,0.28036266666666665,4,375,500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2009_003650,val,0.22686933333333334,3,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
2009_003655,val,0.3865749235474006,1,327,500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003656,val,0.07357866666666667,7,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
2009_003664,val,0.020816,1,500,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003666,val,0.21373866666666666,5,500,375,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2009_003669,val,0.256464,6,500,375,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2009_003671,val,0.35028205128205125,6,500,312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0
2009_003679,val,0.25050133333333335,1,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009_003686,val,0.5186089552238806,1,335,500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009_003689,val,0.09270481927710843,1,332,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003696,val,0.15031831831831832,1,500,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003698,val,0.492192,1,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003703,val,0.43766933333333335,2,500,375,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003704,val,0.06953846153846154,1,500,377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003707,val,0.02603003003003003,1,500,333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003710,val,0.435888,6,500,375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2009_003713,val,0.049824,1,500,375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003714,val,0.18008408408408408,1,333,500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003718,val,0.7043720930232558,2,500,387,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2009_003725,val,0.12585585585585585,11,500,333,2,0,0,0,0,0,0,3,0,0,0,0,0,2,0,6,0,0,0,0,0
2009_003726,val,0.005589333333333333,3,500,375,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2009_003738,val,0.718448,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009_003747,val,0.66536,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009_003751,val,0.5845465465465466,5,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2009_003756,val,0.4189866666666667,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003758,val,0.0868099173553719,2,500,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2009_003759,val,0.10334138972809667,7,500,331,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0
2009_003771,val,0.2410990990990991,1,333,500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003773,val,0.5242814371257485,1,500,334,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009_003776,val,0.1325568862275449,3,500,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
2009_003781,val,0.29783783783783785,3,500,333,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003785,val,0.40867733333333334,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2009_003795,val,0.5334293333333333,13,500,375,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,7,0,0,2,0,0
2009_003800,val,0.061305389221556886,2,500,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009_003802,val,0.37970133333333334,3,500,375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009_003804,val,0.237232,1,375,500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009_003805,val,0.017328,1,500,375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003806,val,0.11795195195195195,1,500,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003810,val,0.335824,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003813,val,0.3109021739130435,1,368,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009_003814,val,0.3093863636363636,1,500,352,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003821,val,0.13036969696969697,3,330,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2009_003822,val,0.32673529411764707,2,500,408,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2009_003832,val,0.3377237237237237,1,500,333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003835,val,0.10142933333333333,4,500,375,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
2009_003836,val,0.11691733333333333,2,375,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009_003840,val,0.2128,6,500,375,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0
2009_003847,val,0.4841891891891892,1,500,370,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003849,val,0.363792,3,500,375,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2009_003855,val,0.3933573573573574,3,500,333,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
2009_003857,val,0.07104,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_003858,val,0.08053950953678474,1,500,367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003863,val,0.1572792792792793,1,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_003870,val,0.13643778801843318,1,434,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003874,val,0.5452642487046632,1,386,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003879,val,0.23745345345345345,2,500,333,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003884,val,0.17473066666666667,7,375,500,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
2009_003892,val,0.9830933333333334,6,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
2009_003895,val,0.34546133333333334,8,500,375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,3
2009_003899,val,0.17556266666666667,1,500,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003901,val,0.343456,1,500,375,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009_003902,val,0.34637837837837837,1,500,333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003903,val,0.14414917127071822,2,500,362,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2009_003904,val,0.284978978978979,1,333,500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003905,val,0.3116996996996997,4,333,500,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
2009_003908,val,0.548672,4,500,375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2009_003911,val,0.0159375,3,500,416,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003914,val,0.9903786666666666,2,500,375,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009_003916,val,0.5743306666666667,1,500,375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003928,val,0.07748730964467006,1,394,500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003929,val,0.9249820359281438,1,334,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009_003936,val,0.07362133333333333,2,500,375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003938,val,0.13520980926430518,1,500,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_003944,val,0.7893866666666667,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009_003947,val,0.16544213649851633,1,500,337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003950,val,0.11378978978978979,2,500,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003951,val,0.17163963963963963,3,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
2009_003955,val,0.7566826666666666,1,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003962,val,0.45514714714714716,1,333,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003965,val,0.8626811145510835,5,500,323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
2009_003969,val,0.07334933333333334,2,375,500,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003971,val,0.189808,1,375,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003973,val,0.2483010752688172,8,500,372,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0
2009_003977,val,0.28780239520958084,3,500,334,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003982,val,0.7198329466357308,1,431,500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009_003986,val,0.4339123711340206,2,388,500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2009_003991,val,0.221632,3,500,375,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2009_003992,val,0.6120053333333333,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003995,val,0.029794561933534743,1,500,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009_004001,val,0.43855255255255254,1,500,333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_004004,val,0.17082666666666665,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_004016,val,0.3541081081081081,1,500,333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_004019,val,0.17757333333333333,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_004021,val,0.08176222451790634,1,352,264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_004022,val,0.33370666666666665,2,500,375,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2009_004031,val,0.774960960960961,1,500,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_004032,val,0.53096,12,500,375,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5,2,0,0,0,0
2009_004033,val,0.02342942942942943,1,333,500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_004034,val,0.015243243243243243,1,500,333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_004038,val,0.20941141141141142,1,333,500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_004040,val,0.5093813333333334,8,500,375,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_004043,val,0.32631231231231234,2,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2009_004044,val,0.16534124629080119,1,337,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_004050,val,0.11298666666666667,4,500,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2009_004051,val,0.35356315789473686,3,500,380,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2009_004052,val,0.42085333333333336,8,500,375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2009_004062,val,0.6016533333333334,39,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2009_004070,val,0.009173333333333334,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009_004072,val,0.6928106666666667,2,500,375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_004075,val,0.7397237237237237,2,500,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_004076,val,0.8927747747747747,2,500,333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2009_004084,val,0.082,1,384,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_004085,val,0.4597897897897898,3,333,500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2009_004092,val,0.443248,3,500,375,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
2009_004093,val,0.4477386666666667,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2009_004099,val,0.44286486486486487,2,500,333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2009_004102,val,0.5044144144144144,7,500,333,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0
2009_004108,val,0.10071471471471471,1,500,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
